,keyword,0
10296,청서기대됩니다기대가댜좋네요,1
10297,노자16장,1
10298,민주화항쟁,1
10299,좋음좋네요넘감동집중도,1
10300,너무좋아요좋네요가슴,1
10301,응원합니다^^이제,1
10302,하게만드네내용,1
10303,느낌입니다공포,1
10304,와닿네요돌아오지,1
10305,좋네요기대됩니다^^목소리,1
10306,재밌어요재밌습니다~매우,1
10307,갑니다편히,1
10308,내용이네요좋아요좋은내용이네요박민규작품,1
10309,마법,1
10310,명얀기,1
10311,좋네요좋습니다감사합니다잘,1
10312,굿굿감정,1
10313,역시♥♥♥♥목소리,1
10314,아이돌입니다잘,1
10315,얘기들이네요역시,1
10316,청년,1
10317,좋아요딜리트,1
10318,박탈하다라,1
10319,좋아요조헝요좋아요,1
10320,좋네요구매,1
10321,있네요다음,1
10322,돋아요책을읽고싶지만,1
10323,모든이들,1
10324,통근,1
10325,몹습,1
10326,들었습니다~잘들었습니다재미있으면서,1
10327,처음였는데,1
10328,땡기,1
10329,좋네요꾸밈이없이그냥편히들어도되겠네요편안한,1
10330,있습니다가슴,1
10331,들었습니다잘들었습니다성진환님,1
10332,욕해야지고소광희,1
10333,멋져요너무,1
10334,멀쩡,1
10335,되었습니다잘들었습니다시,1
10336,ㅎㅎ좋아요좋아요성장소설,1
10337,들었습니다차분하,1
10338,좋아요~좋아요굿조아요한번읽고싶던,1
10339,되네요먼저,1
10340,오랜만이네요잘,1
10341,좋네요굿~,1
10342,부탁드립니다~~잘들었습니다,1
10343,so최고기대만땅,1
10344,잘들었습니다너무,1
10345,지린듯왓섭님,1
10346,있습니다재미,1
10347,들었습니다굿잘들었읍니,1
10348,^^잘들었읍니,1
10349,이라니요,1
10350,원칙들,1
10351,줄거리,1
10352,매력적~^^좋습니다~예지원씨,1
10353,베스트셀러,1
10354,문성근님의목소리로읽어주는오디오북,1
10355,들어볼게요기대됩니다감사합니다기대됩니다기대됩니다기대됩니다좋앙ㅅ좋아요좋아요좋아요좋아요진정한,1
10356,화이팅입니다담담한,1
10357,들었어요좋네좋네요목소리참좋네요~~^^마음,1
10358,^^좋아좋네요잘들었습니다잘들었어요감사합니다좋아요좋아요,1
10359,8천원,1
10360,편해요오디오북캐쉬이벤트환영합니,1
10361,재밋게들었습니다,1
10362,리스펙트합니다,1
10363,들었어요책,1
10364,좋네요색다르군요,1
10365,보고싶네요항상,1
10366,★★인피니트,1
10367,그립다슬픈마음,1
10368,좋아요응원합니다~~되,1
10369,캬잘,1
10370,아이디어기대,1
10371,정말좋네욯마음,1
10372,배우님이세요목소리,1
10373,좋아차분한목소리,1
10374,이요조아용,1
10375,참견,1
10376,있습니다듣기,1
10377,이렇게오디오로들을수있어서,1
10378,집중해,1
10379,목소리잘,1
10380,흥미진진합니다ᆢ노안,1
10381,살아야겠지요잘들었어요잘들었습니다응원해요,1
10382,잘들었습니다~^좋,1
10383,잘들었습니다목소리좋아요좋은내용좋아요좋아요마음이따뜻해지네좋네요구_____,1
10384,좋네요♡편안하,1
10385,좋네요듣기좋은목소리한예리씨,1
10386,쏙쏙되네요,1
10387,듣겠습니다좋아요,1
10388,상샹하,1
10389,그집,1
10390,창조경제네요잘들었습니다잘들었습니다~잘들었습니다잘들었습니,1
10391,읽어보시길,1
10392,잘들었습니다~^^gd정말,1
10393,굿입니다감정,1
10394,습니다유익한,1
10395,같아요ㅉㅉㅉ팬입니다무섭겠다밑,1
10396,해롭다는거~그,1
10397,펼쳐지네요들어볼까요~~^^목소리,1
10398,ㅋ꼭읽어보고싶어요지하철,1
10399,딱입니다~어릴적,1
10400,감사좋습니,1
10401,ㅠㅠ기대됩니다목소리,1
10402,댓글지원,1
10403,최민식형님,1
10404,선사,1
10405,듣다보니,1
10406,필수도서,1
10407,갑니다감사합니다잘들어볼게요~~~본인,1
10408,새롭네요음악,1
10409,접했는대,1
10410,높여줌팟빵,1
10411,잘들었어요잘들었습니다~잘들었습니,1
10412,ㄷㄷ핵소오름잔잔한,1
10413,잘들었습니다조선시대,1
10414,공감괜찮네요좋아요잘,1
10415,분이에요황정음,1
10416,목소리예요필소굿very,1
10417,좋아요여행,1
10418,같습니다기대됩니다기대되요잘들을게요언제,1
10419,응원합니다^^성근님,1
10420,말씀이네요잘듣겠습니다감사합니다좋아요좋아요초등생이해해봅니,1
10421,규제,1
10422,투영,1
10423,들었습니다좋네요잘들을께요잘듣겠습니다좋아요좋아요,1
10424,더깜놀,1
10425,ㅎ실감나네요최민식배우님,1
10426,"최민식명품,아주",1
10427,여유롭다잘,1
10428,편안한,1
10429,들었네요ㅡㅡ,1
10430,인내심,1
10431,5만원,1
10432,ㅎㅎ좋은내용이네요내,1
10433,오스틴좋아하,1
10434,기대되네요감사합니다,1
10435,연기실력자,1
10436,헛헛하,1
10437,43초,1
10438,행복합니다nan젛아요아주,1
10439,새롭네요가을,1
10440,좋았습니다오,1
10441,얘기네요잘듣겠습니다,1
10442,좋아요모른척할,1
10443,ㅎㅎ도움,1
10444,좋아요좋다잘,1
10445,같아요좋을듯해요,1
10446,Good❤(´♡‿♡`)nan목소리,1
10447,들었습니다인간,1
10448,지속되길,1
10449,예술작품,1
10450,낭독해주는건지요,1
10451,기대해요♥잘들었습니다일을잘하면그렇게하는거군요위,1
10452,합니다공감,1
10453,들어야겠어요최고입니다~~~잘,1
10454,돼요~~좋아하,1
10455,좋아요^^난,1
10456,감미롭네요좋아요꺄,1
10457,참어려운,1
10458,결제구매,1
10459,ㅠㅜ최고에용,1
10460,재밌다듣고,1
10461,들었습니다잘들었습니다잘들었습니다실감나네요너무,1
10462,모험,1
10463,들었습니다좋아요잘,1
10464,첨세일즈를해봤고요ㆍ정감가는좋은내용,1
10465,확빠지네요좋아요~~잘,1
10466,인간관계론계,1
10467,극혐하,1
10468,감사해요^좋아요잘들었습니,1
10469,읽었더라믄,1
10470,행복좋네요~~역시,1
10471,들었네요잘들었습니다너무,1
10472,강렬한,1
10473,다르긴하네요,1
10474,잘들었습니다굿이요~좋네유ㅜ좋아요가족,1
10475,테러리스트오디오북,1
10476,차오릅니,1
10477,됐네요^^목소리,1
10478,ㅎㅎ굿뜨굿,1
10479,모르는분들이네요^^좋아하,1
10480,ㅎ잘듣겠습니다살기,1
10481,느겨지네요가정,1
10482,들었습니다잘들을께요라디오책다방,1
10483,됩니다설명,1
10484,어울려요오우,1
10485,뭉게지,1
10486,좋으시네요어렸,1
10487,의료보험,1
10488,기대합니다~잘들어보겠습니다주변,1
10489,좋아요윤덕원님,1
10490,사유화이팅,1
10491,글도썼네요잘들었어요잘,1
10492,외교부,1
10493,대단해요위로가되,1
10494,좋네용,1
10495,습니다다른,1
10496,듣겠습니다감동입니다잘듣겠습니다굿두근두근거립니닿잘듣겟습다좋아요믿고,1
10497,기대됩니다simple,1
10498,묘미♡귀,1
10499,좋았습니다좋아하는작품입니,1
10500,힐링~좋아요,1
10501,최민식이네요~~목소리,1
10502,현세,1
10503,감사합니다좋네요좋,1
10504,구독구독좋네요,1
10505,이창동,1
10506,만땅좋네요목소리,1
10507,예지원배우,1
10508,컨텐츠에요괜찮다,1
10509,인상깊네요끝까,1
10510,전해드,1
10511,듯합니다잘,1
10512,목소리ㅜㅜ팟캐,1
10513,들었어요잘들었습니다^^,1
10514,좋아요♡♡너무,1
10515,팟캐입니다,1
10516,권장,1
10517,잘오네용좋아요,1
10518,울리네요우울한,1
10519,처음이에요이벤트,1
10520,다시얻어갑니다잘,1
10521,있다쳐,1
10522,들어볼게요잘들었어요,1
10523,뜬다읽기,1
10524,잘들을께용편하,1
10525,들을게요감사해요감사합니다감사합니다잘들었습니다정말,1
10526,좋으시네요~ㅎ잘들었습니,1
10527,매력적이진,1
10528,신부님,1
10529,정립,1
10530,철학적,1
10531,호불호,1
10532,공감반짝이,1
10533,좋으네요~^^좋습니다~~진짜괜찮네요~~역시,1
10534,너뮤,1
10535,무섭네요오싹하네요,1
10536,문화류씨님과,1
10537,ㅠㅠ목소리,1
10538,돌아간거,1
10539,들을게요운동회,1
10540,최고입니다아,1
10541,1부,1
10542,카네기같,1
10543,슬프네요제목,1
10544,임신부,1
10545,들어요^^잘들엇습니다,1
10546,추천요즘,1
10547,ㅋ엄마,1
10548,뒷통수,1
10549,목소리라닝,1
10550,좋겠네요좋아요잘,1
10551,프로세스,1
10552,잘듣겠습니다잘듣겠습니다감사합니다잘들을게요~~,1
10553,거창한성공,1
10554,좋네요화이팅,1
10555,^^좋아요좋아요좋아요~재밋습니다^^,1
10556,~^^재미있내요,1
10557,"듣겠습니다좋은작품,",1
10558,컨텐츠입니다넘,1
10559,마음들,1
10560,탑배우님,1
10561,주옥,1
10562,무섭다좋습니다^^좋네요첨,1
10563,만족합니다황석영님,1
10564,^^잘듣겠습니다~잘듣겠습니다너무,1
10565,좋네요감동~~감동입니다기존,1
10566,잘들었습니다~언제,1
10567,좋았구요,1
10568,듣겠습니다♥구매는했는데,1
10569,지식이네욤유익한,1
10570,리서치,1
10571,잘들었습니다잘들었습니다티벳,1
10572,감사합니다아주,1
10573,노련미,1
10574,공룡,1
10575,듣겠습니다좋잘들었습니다잘,1
10576,호러,1
10577,집중이,1
10578,붙내요,1
10579,이가족,1
10580,웃푸내요잘,1
10581,같습니다말해모해최고입니다좋,1
10582,구보,1
10583,되는곳,1
10584,책도사,1
10585,들었습니다잘들었습니다조아여아주요Good기대합니다웃픈,1
10586,샘플들으,1
10587,생활부장,1
10588,청소년기,1
10589,감동입니다^^좋아요멋있네요,1
10590,좋아용,1
10591,좋네요~잘듣고,1
10592,볼게요잘,1
10593,재밌었어욬,1
10594,:)캬목소리,1
10595,넘좋네요재밌을듯목소리,1
10596,이야기네요잘들었습니,1
10597,유년시절,1
10598,귀로읽,1
10599,잘들었습닏ㄱㆍ감사합니다잘들었습니다기대됩니다목소리,1
10600,감사드립니다~^^믿고듣는목소리,1
10601,기대됩니다삶,1
10602,책이네요~~~좋습니다추천합니다좋아요좋아요,1
10603,최고세운언제,1
10604,궁금합니다기대됩니다예전,1
10605,너무재미있게,1
10606,합니다재미있습니,1
10607,답네요잘들었어요재밌네요,1
10608,초,1
10609,좋네요~좋아요너무,1
10610,문배우님문성근님,1
10611,(ㅎㅎ,1
10612,웅진그룹,1
10613,싶어집니다감사합니다~^^잘,1
10614,2시리즈,1
10615,＜정진영,1
10616,남겨준다는거자체,1
10617,좋아요~~~~좋아요좋습니다~~^^좋습니다좋습니,1
10618,잘들었습니다관심,1
10619,오버랩,1
10620,좋네요종이책,1
10621,일맥상통,1
10622,숫잘들었습니다좋아요감사합니다좋아요좋,1
10623,상상되네요너무,1
10624,와우전설,1
10625,강남,1
10626,책소개,1
10627,큽니다기대합니다넘,1
10628,재밌네요아저씨듣기,1
10629,좋았습니다오디오,1
10630,좋네요거,1
10631,희생,1
10632,들었습니다좋아요새벽,1
10633,실천적,1
10634,주,1
10635,자기전에듣고,1
10636,좋을거같아요좋은내용,1
10637,배리귯잘들었습니다재미있네요,1
10638,좋습니다최고제목,1
10639,좋네용실천,1
10640,고향,1
10641,좋아요좋아요감사합니,1
10642,편안하네욧짱짱,1
10643,굿좋다,1
10644,좋습니다감사합니다더,1
10645,알게됐습니다잘,1
10646,좋아요잘들었습니다아담배없,1
10647,기대됩니다응원합니다♡파이팅,1
10648,편하네요^^목소리,1
10649,악---감동적이비니다으,1
10650,감사합니다좋아요오디오북,1
10651,김동,1
10652,소름돋게,1
10653,구조,1
10654,손안,1
10655,모른상태에선,1
10656,응원합니다감사합니다문소리배우님,1
10657,ㅎㅎㅎGood너무,1
10658,되네요우아감사합니당-,1
10659,たのしかった정말,1
10660,멋집니다잘,1
10661,최고네요최고발음,1
10662,입니다좋아요재밌어요책,1
10663,최고드디,1
10664,보고싶어요듣기좋아요정말,1
10665,하네요좋습니,1
10666,응원합니다♥♥♥응원합니다좋아요흥미롭,1
10667,들을께요최고,1
10668,근거,1
10669,황제,1
10670,목소리로듣,1
10671,~좋,1
10672,최고구요,1
10673,ㅎㅎㅎ화이링흥해라흥좋습니다무셔~~잘들었습니다잘들었어요간담,1
10674,다르네요최민식,1
10675,좋네요잘들었습니다기대됩니다,1
10676,듣겠습니다굿잘듣겠습니다잘,1
10677,파이팅사기,1
10678,듣기좋네요잘들었습니다좋은내용좋은내용기대보다,1
10679,읽,1
10680,감사합니다감사합니다도대체,1
10681,네레이션,1
10682,듣고있어요기대되네요기대되요기대되요,1
10683,소보,1
10684,그닦입니다집중도,1
10685,돈벌기,1
10686,색달라요좋아요좋아요잘들을게요재밌어요잘,1
10687,봅시다감사합니다좋아요기대됩니,1
10688,심리적,1
10689,모던,1
10690,림프종암이셨는데,1
10691,되네요불편한,1
10692,잘듣고갑니다좋아요,1
10693,살까말까,1
10694,있어,1
10695,시프다~김영수,1
10696,소름무서워,1
10697,환상세계관듣기,1
10698,성장기,1
10699,멋지네야묵직한,1
10700,복지,1
10701,아이키우는데큰도움이될거같아요재미있게,1
10702,느낌이네요^^Good~읽,1
10703,책읽어주는건,1
10704,위로재밌어요걍,1
10705,좋아요어릴적,1
10706,기대합니다들어보,1
10707,유료버전,1
10708,시도들,1
10709,좋습니다기대되네요기대됩니다좋으유익해요유익하네요좋은내용,1
10710,재미있네요성우분,1
10711,기획이네요좋아여좋,1
10712,감동입니다ㅜㅜ저,1
10713,좋습니다한예리,1
10714,굳굳잠들때,1
10715,일상속,1
10716,같습니다잘들을께요잘들었습니다활자,1
10717,진중,1
10718,여행일기속,1
10719,효율적입니닿목소리,1
10720,너어어어어무,1
10721,서적이네요조아욤,1
10722,행복합니다도종환,1
10723,정돈,1
10724,“채우는”과정,1
10725,새롭습니다~좋아요아름다워요,1
10726,들어볼게요감사합니다잘,1
10727,메리,1
10728,~~좋습니,1
10729,들었습니다잔잔한,1
10730,ㅋㅋ재미있어요너무,1
10731,상품권(돈),1
10732,모든분들,1
10733,창시,1
10734,좋습니다암울했던,1
10735,느낌을받네요잘들었습니,1
10736,활용방안,1
10737,들었어요잘들었습니다,1
10738,추천합니다제,1
10739,주행,1
10740,좋습니다흠,1
10741,만사형통하시기바랍니다목소리,1
10742,작아요정말좋아요좋,1
10743,멋져요오~,1
10744,따분,1
10745,해주세요최배우님,1
10746,좋네요브로콜리너마저,1
10747,들을게요재밌네요~좋아요좋아여좋내요목소리,1
10748,좋네요가즈아참,1
10749,옛추억,1
10750,너무좋,1
10751,좋아요문소리님,1
10752,담았네요~기대되네요역시,1
10753,어이없음고려장,1
10754,너무기대,1
10755,대박이네요여름,1
10756,들었습니다잘들었습니다잘들었어요아,1
10757,방송프로그램,1
10758,감사합니다감사합니다잘,1
10759,바로결제했습니다,1
10760,낭송하시,1
10761,엄마역,1
10762,유익하네요재밌습니,1
10763,짜증,1
10764,이네요gripping차분한,1
10765,새롭네요최민식배우,1
10766,호수공원,1
10767,직업이되는거,1
10768,결제해야지목소리로,1
10769,"같아요""쉬운",1
10770,유익합니다나,1
10771,부탁드려요재밌게듣겧습니다좋네요목소리,1
10772,궁금하게한다굿좋아요영화,1
10773,우와좋,1
10774,무엇ㅠㅠㅠㅠ상상만했던일,1
10775,좋아요빨래라니요,1
10776,조은글,1
10777,학교다닐때,1
10778,좋네요한예리님,1
10779,되었어요그러,1
10780,그런의미,1
10781,놀랍네욕ㄱㄱ재미있어요재밌어요,1
10782,너같,1
10783,들을게요잘듣겠습니,1
10784,수거,1
10785,베란다,1
10786,열다섯살,1
10787,느껴써,1
10788,호기담배,1
10789,내용넘재밌어요잘들었어요감사합니,1
10790,~좋아요목소리,1
10791,필요합니다잘들었습니다잘들었습니다기대가됩니다기대되요기대되요고맙습니,1
10792,좋아욕ㄱ조하요좋아요좋아요좋아요좋아요좋,1
10793,말들좋아요정말,1
10794,속시원,1
10795,읽으세요,1
10796,관심자체,1
10797,이상입니다~~멋져요한편,1
10798,좋아요들으,1
10799,인맥왕,1
10800,무섭네요ㅠ잘들었읍니,1
10801,듣기편했어요,1
10802,대연기자,1
10803,심란,1
10804,퀸,1
10805,재밌어요잼나네요기대하겠습니다~마치,1
10806,전환사적,1
10807,들려주네요차분하,1
10808,단계,1
10809,쏙~쏙,1
10810,안드는경우,1
10811,들었어요♡재밌게,1
10812,컨텐츠네요~^^;상당히,1
10813,사실이많네요^^잘들을게요~~~재미있어요,1
10814,들어옵니다^^잘듣겠습니다퀄리티높,1
10815,되네요Asmr,1
10816,잘들었습니다감사합니다허지웅,1
10817,멋져욯ㅎㅎGood너무,1
10818,낭독해주는거,1
10819,맣,1
10820,잘되요기대중너무,1
10821,듣겠습니다잘듣고,1
10822,좋습니다박지원,1
10823,책이네요좋습니,1
10824,들었습니다~대박이에용목소리,1
10825,컨텐츠네요~~,1
10826,뭐랄까,1
10827,좋은주제라,1
10828,들어봐야겠어요^^눈,1
10829,사랑합니다^^좋아하,1
10830,~~좋은이야,1
10831,좋아요좋아요좋아요배민규님,1
10832,잘어울려요잘,1
10833,들을게요좋아요오오옹,1
10834,만드네요재미있,1
10835,무한들을수있군요,1
10836,있다좋아요좋아요,1
10837,웃긴다아,1
10838,내용입니다잘들었습니다좋습니다,1
10839,좋아요좋아요좋네요차분하,1
10840,동의,1
10841,삐그드드드,1
10842,들을께요민식이형,1
10843,좋아요~강추합니다추천드립니디응원합니다도올선생님,1
10844,들어오네요오디오북,1
10845,씀잘들어,1
10846,느껴볼러구요,1
10847,잼나네요역시,1
10848,듣기좋습니다아이,1
10849,여의,1
10850,듣기조아요재밌어요,1
10851,예지원씨,1
10852,‘사셨으면’,1
10853,해줍니다멋진걸요,1
10854,첫문장,1
10855,듣기좋아요좋,1
10856,기대가되네요좋네요좋네요목소리,1
10857,가드시,1
10858,굿우리,1
10859,같습니다목소리,1
10860,아름다운목소리,1
10861,한다굿사람들,1
10862,시도역시,1
10863,재밌네요좋아요나,1
10864,유병재잘듣겠습니다감사합니다감사합니다감사합니다,1
10865,신기신기아이,1
10866,윤동주잘,1
10867,피디,1
10868,^박종석선생님,1
10869,문제집,1
10870,싶네요그래,1
10871,좋네요넘,1
10872,인식,1
10873,세계문학전집,1
10874,어린딸,1
10875,들었습니다감사합니다작가분,1
10876,느껴본거,1
10877,무식하구,1
10878,좋아요~^^응원합니다~듣는것만으로,1
10879,좋아요좋습니다좋아요공지영작가네요,1
10880,깜놀내용,1
10881,잘들었어요~기대,1
10882,같습니다오디오북은처음,1
10883,감사합니다좋네요~잘들어볼게요힘들거,1
10884,탁월하네요시대,1
10885,컨텐츠를접할수,1
10886,좋네요~~그래,1
10887,좋아요^^기대되요~Good어렸을때,1
10888,화이팅대단하시네요작가님,1
10889,관계구축에대한,1
10890,듣겠습니다그냥,1
10891,좋네요어릴적,1
10892,요좋네요응조아잘들었습니다,1
10893,유익합니다잼있,1
10894,조선시대,1
10895,잘되요너무,1
10896,됩니다잘들었습니,1
10897,들었습니다좋아요좋음굿~~,1
10898,김새벽님,1
10899,재밋어요시간잘갑니다,1
10900,ㅎ잘듣겠습니,1
10901,기대됩니다기대해봅니다도움,1
10902,말씀나,1
10903,좋아요잘들을께요~^^어린시절,1
10904,전문적,1
10905,궁금합니다잘들었습니,1
10906,무너저,1
10907,빨강,1
10908,잘되네요nan감사합니다완전,1
10909,고맙습니다♥잘들었습니다쨔스쨔스쨔쨔스잘들었습니다감사합니다ㅣ항상건강하세요~,1
10910,따뜻해지네여오~좋아요지난날은,1
10911,못찾는건지,1
10912,감사히잘들었습니다~~팟빵공포컨텐츠,1
10913,빨강머리소녀,1
10914,멋진배우Good,1
10915,책읽는것보다,1
10916,듣고싶습니다김영수님,1
10917,싶은거죠,1
10918,좋습니다날카로운,1
10919,평이해서,1
10920,좋아요좋은말,1
10921,들을만합니다무섭네요으아,1
10922,여행~^^잘들을게요잘들을게요nan아,1
10923,죽이네요듣,1
10924,좋을꺼가타요,1
10925,딴나라,1
10926,정독,1
10927,ㅋㅋ목소리,1
10928,입니다조아요어린,1
10929,발견잘,1
10930,좋네요^^듣고있는데,1
10931,넘좋아요잘들었습니다,1
10932,듣기편하네요편하,1
10933,깊은내용,1
10934,좋아요주근깨,1
10935,빵,1
10936,왔습니다~잘들었습니다~~~^^잘들을께요비주얼,1
10937,해주세요nan안녕하세요,1
10938,듣는시간,1
10939,나이틀리,1
10940,리스펙합니다고맙습니다좋은책,1
10941,지지층분석,1
10942,좋아요이런거,1
10943,당상,1
10944,그런느낌맛있,1
10945,잘들을께용유익한,1
10946,들을게요사,1
10947,좋은내용김혜남선생님글,1
10948,좋아용굿굿굿,1
10949,무서웠어요차분해지고좋네요듣는데,1
10950,윤석화님,1
10951,선물해,1
10952,좋아요좋아요대박,1
10953,들려주고픈심플이즈,1
10954,들을래요기다리,1
10955,열어봐야겠습니다좋내요손쉽게,1
10956,울립니다굿굿,1
10957,한강만,1
10958,들었네요잘,1
10959,열정,1
10960,ㅎㅎㅎ기대됩니,1
10961,좋겧어요한예리님,1
10962,수면유도제학창시절,1
10963,참신핫,1
10964,출판번역,1
10965,근엄,1
10966,재밌네여성우님,1
10967,본비,1
10968,들었습니다충고,1
10969,스토리가신선합니다모녀지간,1
10970,잘들었어요~^^잘들었습니다목소리,1
10971,잘듣겠습니다잘들었어요,1
10972,정,1
10973,귀에잘들어오네요조용한,1
10974,놀랐습니다역시,1
10975,좋네요AI,1
10976,접햇던,1
10977,좋았어요좋네요^^잘,1
10978,남자,1
10979,들었어요재밌어요잘들었어요일,1
10980,"^^♡짱이예요멋진음성,",1
10981,혐오식품,1
10982,잘되네요문소리님,1
10983,안티,1
10984,있어요재밌넹요재미있,1
10985,ㄱ기대,1
10986,"들었습니다,좋은내용저",1
10987,있음역시,1
10988,좋아요예리씨,1
10989,생각납니다초등시절,1
10990,같습니다배우님드루목소리,1
10991,좋아요잘들었습니다~~~~~,1
10992,ㅎㅎ젛아요재밌어요,1
10993,오묘,1
10994,좋아요감사합니다,1
10995,잘듣겠습니다:)유익함,1
10996,담배끊어야될텐데담배,1
10997,있어요돌베개,1
10998,좋을듯여,1
10999,Good좋아요친근한,1
11000,마음아주좋아요추천합니다아주,1
11001,도종환,1
11002,야심,1
11003,명품입니다좋아요좋은작품,1
11004,감사합니다:)잠들었습니다,1
11005,꿀팁이네요잘들었습니다좋네요잘들었습니다Good많,1
11006,좋아요굿내용,1
11007,^^좋아요조아여읽지,1
11008,해요좋아요좋아요감사합니다좋아요잘들었습니다잘들었습니다재밌어요잘들었습니다잘듵었습니다집중하,1
11009,좋아요길지않아,1
11010,시간절약,1
11011,들었습니다러브유어셀프잘들았습니다성진환님,1
11012,좋네요지문,1
11013,잘들을께요기대됩니다기대,1
11014,좋아요좋은데,1
11015,정의,1
11016,기대만땅굿규배우,1
11017,5분,1
11018,^^좋아요성우랑,1
11019,느껴지네요들을만하네요듣다보,1
11020,세계전집,1
11021,좋아요~~~잘들을게요,1
11022,좋습니다김새벽님,1
11023,감사드려요기대됩니다~생각할,1
11024,좋아요한예리배우라서,1
11025,손난,1
11026,불러주세요동현,1
11027,좋아요~~^^좋네요^^gd잘듣겠습니다잘듣겠습니다좋아요좋,1
11028,파이팅빨간머리앤빨간머리앤,1
11029,하게되셔서(,1
11030,참여합니다은근히,1
11031,싫은걸,1
11032,편해져요좋다목소리,1
11033,좋을것같네요좋네요좋네요목소리랑,1
11034,들었어요화양연화,1
11035,좋아요^^책읽기,1
11036,합니다좋아요~~걸리버여행기,1
11037,기대됩니다개,1
11038,무섭네요;;잘,1
11039,느껴지네요잘들었습니다맞습니,1
11040,응원합니다♡화이팅,1
11041,감동중듣기편해요잘들어,1
11042,베스트단순함,1
11043,들었습니다재미,1
11044,이거듣다,1
11045,들었습니다자신,1
11046,넘감사해요,1
11047,없네요동네형같,1
11048,동현이,1
11049,ㅎ.ㅎ,1
11050,억제,1
11051,강츄굿찬신하고좋네요기대되네요,1
11052,남은회,1
11053,재밌내요재밌어요좋아요좋아영좋아요성장통이랄까스스로,1
11054,ㅋ역시,1
11055,목소리입니다내,1
11056,ㅋㅋㅋㅋ단편,1
11057,가요카네기책,1
11058,푹빠져서,1
11059,잘보고있어여큰일,1
11060,흉내내,1
11061,몫,1
11062,환,1
11063,선정,1
11064,~~좋은내용잘들었습니다,1
11065,원동력,1
11066,추구,1
11067,대한민국,1
11068,기원합니다좋아요,1
11069,불도저,1
11070,복지사회,1
11071,고맙습니다~굿입니다굿,1
11072,풍자,1
11073,도전해서,1
11074,됩니다신뢰가,1
11075,좋습니다잘들었읍니,1
11076,해주는ᆢㅠ,1
11077,좋아욬ㅋ잘,1
11078,좋음^^^굿좋네요라면,1
11079,청취방법,1
11080,목소리도좋으시네요들어보겠습니다재밌네요대박멋지네요흥미롭네요흥미,1
11081,줄줄줄❤목소리,1
11082,좋네요참,1
11083,좋아하겠어요너무좋아요~,1
11084,*^^*좋다새로운,1
11085,듣기좋네요well,1
11086,같아요좋습니다좋아요최민식,1
11087,문소리♡소리누,1
11088,듣기좋아요레전드입니다good좋았어요구웃응,1
11089,한반도,1
11090,색다르네요양질,1
11091,최고입니다^^목소리,1
11092,기대해용,1
11093,좋네욬ㅋ생동감넘치,1
11094,좋아요옛날,1
11095,반체제인사였던거,1
11096,캔터빌,1
11097,어울려요예지원배우님,1
11098,ㅎㅎㅎ공감,1
11099,좋았어요오~~좋네요한강,1
11100,듣다니한예리배우,1
11101,양희경씨,1
11102,기억이,1
11103,내용이네요손정현pd님,1
11104,주근깨,1
11105,읽어보겠습니다박지원,1
11106,좋아요잘들었습ㄴ대감사합니다재밋어옷좋아요좋은내용입니다,1
11107,좋고❤오디오북,1
11108,단어군요,1
11109,인공적이다잘,1
11110,좋네요한예리,1
11111,무지션,1
11112,좋습니다굿새롭습니,1
11113,편해져요명상하는기분이에요~~^^좋네요듣고있으,1
11114,말구,1
11115,왓섭님&,1
11116,재밌었던,1
11117,잘듣겠습니다오디오북이라는게,1
11118,잘듣겠습니다오발탄,1
11119,학우들,1
11120,보다아직,1
11121,추천드립니다듣기좋아요~자,1
11122,신선하네요굿,1
11123,조아요기대됩니닿ㅎㅎGood너무,1
11124,캐쉬받으려왔지만,1
11125,마세욯좋습니다~~좋습니다좋아요잠,1
11126,싶네요명불허전,1
11127,살아가길,1
11128,좋을텐데~좋아요^^좋습니다^^좋아요재밌게,1
11129,있는걸,1
11130,됩니다듣기,1
11131,좋습니다학창시절,1
11132,콘텐츠인거같습니,1
11133,감사합니다유익합니다위로,1
11134,여주,1
11135,들어봐요재밌,1
11136,여배우,1
11137,숲,1
11138,들었습니다:)딜리트,1
11139,신혜수씨,1
11140,실감나요잘들었습니다잘들었습니다감사합니다잘듣고갑니다담백하,1
11141,듣겠습니다잘들었습니,1
11142,듣겠습니다목소리,1
11143,감사합니다^^팟빵,1
11144,노고,1
11145,있을까요차분해서,1
11146,갭,1
11147,좋고응원합니다♡책,1
11148,책잘듣엇어요잘듣고,1
11149,들었습니다옛날생각납니다재밌네요,1
11150,좋네요~훌륭합니다다양한,1
11151,감사합니다익숙한,1
11152,격,1
11153,기대합니다기대됩니다얼심히,1
11154,감내,1
11155,터전,1
11156,좋아요잘들었어요좋아요좋네요추석때,1
11157,받기도하죠라디오,1
11158,좋아요기대돼요목소리,1
11159,최고역시,1
11160,한번들어볼게요감사합니다잘,1
11161,날까지좋아요좋아요좋아요좋아요초등아,1
11162,들었습니다제미있게,1
11163,하성운군,1
11164,들엇어요내용,1
11165,내묭입니다눈,1
11166,잘듣는데,1
11167,굿~유용한정보네요목소리가너무,1
11168,저희부부,1
11169,같아요2권,1
11170,않죠방송번창하세요좋아요,1
11171,같습니다대단하시네요봉태규~~♥잘,1
11172,신의한수,1
11173,ᆢ영화보,1
11174,잘들었습니다진정한,1
11175,고전문학,1
11176,좋네요~좋아요좋아요좋네요좋아요잘들을께요^^좋습니다오디오북,1
