,Unnamed: 0,nickname,rating,title,voice,author,review,created,publish,genre,length
14599,14599,86Asia,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,감사합니다,2020.02.22,한국교육방송공사,어린이동화,5
14604,14604,봄똥맘,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,정말 좋아요,2020.02.22,한국교육방송공사,어린이동화,6
14605,14605,스밀라의눈,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.22,한국교육방송공사,어린이동화,3
14606,14606,풉치팝칫,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을게요,2020.02.22,한국교육방송공사,어린이동화,5
14607,14607,대룡리말바위,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들을게요,2020.02.22,한국교육방송공사,어린이동화,6
14609,14609,모리영,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을게요,2020.02.22,한국교육방송공사,어린이동화,5
14610,14610,peaceap,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘듣겠습니다,2020.02.22,한국교육방송공사,어린이동화,6
14611,14611,고트프리트,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다,2020.02.22,한국교육방송공사,어린이동화,7
14612,14612,안산가영맘,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었어요,2020.02.22,한국교육방송공사,어린이동화,6
14614,14614,화성에서온아저씨,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 듣고있어요ㅎㅎ,2020.02.22,한국교육방송공사,어린이동화,9
14617,14617,히풋러,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,굿,2020.02.22,한국교육방송공사,어린이동화,1
14618,14618,190711,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋습니다,2020.02.22,한국교육방송공사,어린이동화,4
14620,14620,화효,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.22,한국교육방송공사,어린이동화,3
14625,14625,머라하꼬이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.22,한국교육방송공사,어린이동화,3
14627,14627,두두리,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요^^,2020.02.22,한국교육방송공사,어린이동화,5
14631,14631,cromye12,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.22,한국교육방송공사,어린이동화,3
14636,14636,매실청,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었어요,2020.02.21,한국교육방송공사,어린이동화,5
14638,14638,뭔지몰라요,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌고 신기하네요,2020.02.21,한국교육방송공사,어린이동화,9
14647,14647,킹보리,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잠잘때 듣기!,2020.02.21,한국교육방송공사,어린이동화,7
14652,14652,ceo7302,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,넘 좋아요,2020.02.21,한국교육방송공사,어린이동화,5
14660,14660,닭강정호,70,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,굿,2020.02.21,한국교육방송공사,어린이동화,1
14662,14662,독사황가,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.21,한국교육방송공사,어린이동화,3
14663,14663,ironman08,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.21,한국교육방송공사,어린이동화,3
14674,14674,somsaatang,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었어요,2020.02.21,한국교육방송공사,어린이동화,6
14680,14680,미까사뚜까사,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다,2020.02.20,한국교육방송공사,어린이동화,7
14682,14682,da같이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다,2020.02.20,한국교육방송공사,어린이동화,7
14684,14684,꼭안아주세요,60,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.20,한국교육방송공사,어린이동화,3
14687,14687,깨끗한유리,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌습니다ㅎ,2020.02.20,한국교육방송공사,어린이동화,6
14689,14689,깐풍귀,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.20,한국교육방송공사,어린이동화,3
14692,14692,블루윙즈95,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다.,2020.02.20,한국교육방송공사,어린이동화,7
14695,14695,한결1온새미로,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요 ^^,2020.02.20,한국교육방송공사,어린이동화,6
14698,14698,짬짜면대장,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋네요 감사합니다,2020.02.20,한국교육방송공사,어린이동화,9
14701,14701,weewee,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.20,한국교육방송공사,어린이동화,3
14708,14708,윤창c,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋습니다,2020.02.20,한국교육방송공사,어린이동화,4
14709,14709,junsoo,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었어요,2020.02.20,한국교육방송공사,어린이동화,5
14710,14710,뽀뚜루추멘,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌네요,2020.02.20,한국교육방송공사,어린이동화,4
14723,14723,레전드03,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.20,한국교육방송공사,어린이동화,6
14726,14726,자미로콰이1,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다.,2020.02.20,한국교육방송공사,어린이동화,8
14728,14728,bato,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.20,한국교육방송공사,어린이동화,6
14729,14729,설원의늑대,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.20,한국교육방송공사,어린이동화,6
14739,14739,오늘두내일두호날두,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 듣고 있어요,2020.02.20,한국교육방송공사,어린이동화,8
14741,14741,sksacyhpar,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.20,한국교육방송공사,어린이동화,6
14742,14742,파란하늘1004,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.20,한국교육방송공사,어린이동화,6
14743,14743,우리가최욱이다,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,감사합니다,2020.02.20,한국교육방송공사,어린이동화,5
14744,14744,제이슨키드,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘듣고갑니다,2020.02.19,한국교육방송공사,어린이동화,6
14753,14753,dokyunman,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌어요,2020.02.19,한국교육방송공사,어린이동화,4
14754,14754,아봉쓰,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요~~,2020.02.19,한국교육방송공사,어린이동화,5
14761,14761,주영이얍,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,너무 좋아요!,2020.02.19,한국교육방송공사,어린이동화,7
14764,14764,yueun,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요.,2020.02.19,한국교육방송공사,어린이동화,4
14765,14765,하늘달비,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다.,2020.02.19,한국교육방송공사,어린이동화,7
14767,14767,yangjan,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14768,14768,쌀까마,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다.,2020.02.19,한국교육방송공사,어린이동화,7
14769,14769,꼭메모필수,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들을께요,2020.02.19,한국교육방송공사,어린이동화,6
14770,14770,KNUT,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14771,14771,ddorg321,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었읍니다.,2020.02.19,한국교육방송공사,어린이동화,7
14779,14779,킹우석,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14781,14781,끼욱,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋은내용잘들었어요,2020.02.19,한국교육방송공사,어린이동화,9
14783,14783,김웃자,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14785,14785,후후5168,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14790,14790,아산둔포황소야,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을게요,2020.02.19,한국교육방송공사,어린이동화,5
14799,14799,꺆꺆꺆,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,목소리가 좋아요,2020.02.19,한국교육방송공사,어린이동화,8
14800,14800,웅크린냥이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다.,2020.02.19,한국교육방송공사,어린이동화,8
14801,14801,스티브잡스너,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.19,한국교육방송공사,어린이동화,6
14806,14806,흐흐앙,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14807,14807,니스테르,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.19,한국교육방송공사,어린이동화,6
14809,14809,심심한걸,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을께요~^^,2020.02.19,한국교육방송공사,어린이동화,8
14812,14812,환희루희결희아빠,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을께요,2020.02.19,한국교육방송공사,어린이동화,5
14813,14813,truffle,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을게요,2020.02.19,한국교육방송공사,어린이동화,5
14814,14814,419,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을께요,2020.02.19,한국교육방송공사,어린이동화,5
14817,14817,하얀사슴,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 듣겠습니다,2020.02.19,한국교육방송공사,어린이동화,7
14818,14818,iy56,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 듣겠습니다,2020.02.19,한국교육방송공사,어린이동화,7
14821,14821,해피1003,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘듣겠습니다~,2020.02.19,한국교육방송공사,어린이동화,7
14822,14822,에르네스또,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘듣겠습니다,2020.02.19,한국교육방송공사,어린이동화,6
14824,14824,알렉스퍼기,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,와 재밌다,2020.02.19,한국교육방송공사,어린이동화,5
14826,14826,짱승히아로,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,완전굿,2020.02.19,한국교육방송공사,어린이동화,3
14829,14829,tonikroos,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다,2020.02.19,한국교육방송공사,어린이동화,7
14831,14831,빽가짝꿍,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14837,14837,podcastcho,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14841,14841,이궁우궁,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사,어린이동화,3
14843,14843,miltaiji,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요~~,2020.02.19,한국교육방송공사,어린이동화,5
14844,14844,미들점퍼,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌네요,2020.02.19,한국교육방송공사,어린이동화,4
14846,14846,쭈루쭈루쭈루,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌어요.^^~♡,2020.04.09,한국교육방송공사,어린이동화,9
14848,14848,best422,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다.,2020.02.26,한국교육방송공사,어린이동화,5
14849,14849,촛불은영원해야한다,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 듣겠습니다,2020.02.26,한국교육방송공사,어린이동화,7
14859,14859,니체짱,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요 ~,2020.02.26,한국교육방송공사,어린이동화,5
14870,14870,82키로미터,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,시끄럽지않아좋아요,2020.02.26,한국교육방송공사,어린이동화,9
14873,14873,암거렉,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,정말 좋습니다,2020.02.26,한국교육방송공사,어린이동화,7
14878,14878,크로스c,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘듣고가요,2020.02.26,한국교육방송공사,어린이동화,5
14879,14879,lesmise,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘듣겠습니다,2020.02.26,한국교육방송공사,어린이동화,6
14881,14881,완벽완전팟방,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 듣겠습니다,2020.02.26,한국교육방송공사,어린이동화,7
14884,14884,혜순sz,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌어요,2020.02.26,한국교육방송공사,어린이동화,4
14885,14885,유과장,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌습니다~,2020.02.26,한국교육방송공사,어린이동화,6
14887,14887,밤턴소년단,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다.,2020.02.26,한국교육방송공사,어린이동화,5
