,nickname,rating,title,voice,author,review,created,publish
3366,크로우1,100,예지원이 읽는 정비석의 성황당,예지원,정비석,너무좋아요~!!,2018.12.31,커뮤니케이션북스
3367,카이사르10,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 좋으세요~ 잘 듣겠습니다~~,2018.12.31,커뮤니케이션북스
3368,부르르르르,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 좋아요,2018.12.31,커뮤니케이션북스
3369,rkdp13,80,예지원이 읽는 정비석의 성황당,예지원,정비석,너무 좋아요~~,2018.12.31,커뮤니케이션북스
3370,WhiteRock,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 역시 완전 끌리네요.,2018.12.31,커뮤니케이션북스
3371,꽃근,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋으네요~,2018.12.31,커뮤니케이션북스
3372,hobag0123,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님 짱!!!목소리 너무 좋아요,2018.12.31,커뮤니케이션북스
3373,최가오리,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님 목소리가 너무 좋아요,2018.12.31,커뮤니케이션북스
3374,좋은하루임,100,예지원이 읽는 정비석의 성황당,예지원,정비석,너무도 적절한 목소리.  간만에 좋은 내용의 방송 감쏴합니다.,2018.12.31,커뮤니케이션북스
3375,하늘을보다,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원배우가 읽어주는 성황당 성황리에 방송되시길...,2018.12.31,커뮤니케이션북스
3376,팡팡106,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님 목소리가 어울려요,2018.12.31,커뮤니케이션북스
3377,미리내꿈,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원배우님 멋진 소리책이에요,2018.12.31,커뮤니케이션북스
3378,콜사,100,예지원이 읽는 정비석의 성황당,예지원,정비석,잘 들었습니다~,2018.12.31,커뮤니케이션북스
3379,78captain,60,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 너무좋아요,2018.12.31,커뮤니케이션북스
3380,홍팀장님,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원씨 목소리 너무 좋아요,2018.12.31,커뮤니케이션북스
3381,하누니,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리도 좋고 연기톤도 좋아요,2018.12.31,커뮤니케이션북스
3382,GSD,80,예지원이 읽는 정비석의 성황당,예지원,정비석,이런거 좋네요 앞으로도 많아지길 바래요,2018.12.31,커뮤니케이션북스
3383,물치물치가물치,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 너무 좋아요,2018.12.31,커뮤니케이션북스
3384,사이코키네시스,100,예지원이 읽는 정비석의 성황당,예지원,정비석,너무 듣기 좋네요. 감사합니다!,2018.12.31,커뮤니케이션북스
3385,잎이,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리에 임팩트가 있어서 집중하게 되네요,2018.12.31,커뮤니케이션북스
3386,뿌뿌꾸,60,예지원이 읽는 정비석의 성황당,예지원,정비석,역시나 특별한 목소리!,2018.12.31,커뮤니케이션북스
3387,원할머니보go쌈,20,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원짱,2018.12.31,커뮤니케이션북스
3388,민민갠,80,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원씨 목소리는 성황당을 새롭게 느끼도록 해주네요!,2018.12.31,커뮤니케이션북스
3389,덤벙덤벙,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원배우님 목소리가 연기도 잘해요~^^,2018.12.28,커뮤니케이션북스
3390,EWorld,80,예지원이 읽는 정비석의 성황당,예지원,정비석,"명실상부, 명료하고! 달달한 목소리!!!",2018.12.28,커뮤니케이션북스
3391,리버티스트,100,예지원이 읽는 정비석의 성황당,예지원,정비석,듣고 있으니 평안한시간이 됩니다.,2018.12.28,커뮤니케이션북스
3392,프로로커,100,예지원이 읽는 정비석의 성황당,예지원,정비석,너무 좋습니다. 끊을수가 없어요~~,2018.12.27,커뮤니케이션북스
3393,eunnicho,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리가 매력적인 배우님이네요,2018.12.26,커뮤니케이션북스
3394,보고싶은미소,100,예지원이 읽는 정비석의 성황당,예지원,정비석,이런 후덜덜한 캐스팅은...너무 좋아요,2018.12.26,커뮤니케이션북스
3395,숑가니가니,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원씨의 음색과 여주인공 이미지하고 너무 잘맞고 몰입도도 좋았습니다. 그 당시 여자 혼자 살아가기 얼마나 힘든지가 느껴집니다.,2018.12.26,커뮤니케이션북스
3396,jinoyunu,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원 배우님 넘 좋으네요^^,2018.12.26,커뮤니케이션북스
3397,제발소통좀,100,예지원이 읽는 정비석의 성황당,예지원,정비석,역시~~~~ 쵝오,2018.12.24,커뮤니케이션북스
3398,신조이,80,예지원이 읽는 정비석의 성황당,예지원,정비석,느낌 좋아요~~^^,2018.12.24,커뮤니케이션북스
3399,대물스님,100,예지원이 읽는 정비석의 성황당,예지원,정비석,"소설이 살아 있는 느낌.
연기 잘 하시네요!",2018.12.24,커뮤니케이션북스
3400,너른비위,100,예지원이 읽는 정비석의 성황당,예지원,정비석,"예지원님 취중 대사 처리, 
역시 연기실력자 증명!
시각장애인들을 위해 책읽어주기 봉사를 해주시면 참좋겠습니다.",2018.12.23,커뮤니케이션북스
3401,블래셔78,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님 짱,2018.12.23,커뮤니케이션북스
3402,가까운산바라기,100,예지원이 읽는 정비석의 성황당,예지원,정비석,멋진 배우가 들려주는 이야기,2018.12.23,커뮤니케이션북스
3403,whoknow,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원 배우의 생생한 목소리로 들으니 소설이 더 살아있을것 같네요,2018.12.22,커뮤니케이션북스
3404,립스,100,예지원이 읽는 정비석의 성황당,예지원,정비석,배우들의 목소리로 들려주는 소설 더 귀기울이게 되네요.,2018.12.22,커뮤니케이션북스
3405,레드럼7,100,예지원이 읽는 정비석의 성황당,예지원,정비석,잘 듣겠습니다,2018.12.22,커뮤니케이션북스
3406,스댕그릇,100,예지원이 읽는 정비석의 성황당,예지원,정비석,잘듣겠습니다,2018.12.21,커뮤니케이션북스
3407,농부,100,예지원이 읽는 정비석의 성황당,예지원,정비석,"예지원씨의 낭낭한 목소리, 확실한 전달력 기대합니다.",2018.12.21,커뮤니케이션북스
3408,눈꽃웃음,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님 목소리라 더 기대됩니다~,2018.12.20,커뮤니케이션북스
3409,hahakc,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님 참 좋아요.,2018.12.20,커뮤니케이션북스
3410,화효,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋아요,2018.12.20,커뮤니케이션북스
3411,회주,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋아요♥,2018.12.20,커뮤니케이션북스
3412,하하네,100,예지원이 읽는 정비석의 성황당,예지원,정비석,술취한 현보 목소리 ㅋㅋ,2018.12.20,커뮤니케이션북스
3413,태산70,100,예지원이 읽는 정비석의 성황당,예지원,정비석,지원씨 목소리 편하고 너무듣기 좋아요,2018.12.20,커뮤니케이션북스
3414,퍼스트썬,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 맘에들어요 내용이 귀에 팍팍들어오네요,2018.12.20,커뮤니케이션북스
3415,김삼순씨,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 차분하시고 좋네요,2018.12.20,커뮤니케이션북스
3416,요즘,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리 넘 좋아요~~^^,2018.12.20,커뮤니케이션북스
3417,HMMMM,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원님의 목소리로 듣는 오디오북! 소설의 재미가 더해질것 같아 기대됩니다^^,2018.12.20,커뮤니케이션북스
3418,JayST,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원씨의 개성있는 연기력이 그대로 담겨있을 것 같아 기대됩니다^^,2018.12.20,커뮤니케이션북스
3419,고단수ilil,100,예지원이 읽는 정비석의 성황당,예지원,정비석,넘 반갑습니다!!,2018.12.20,커뮤니케이션북스
3420,숨쉬듯가볍게지대넚얕,100,예지원이 읽는 정비석의 성황당,예지원,정비석,"지원님~~
여기서 만나니 반가웠습니다",2018.12.20,커뮤니케이션북스
3421,밀크티가좋아,100,예지원이 읽는 정비석의 성황당,예지원,정비석,라디오 모노드라마 듣는 기분이에요 :),2018.12.20,커뮤니케이션북스
3422,unique0123,100,예지원이 읽는 정비석의 성황당,예지원,정비석,목소리도 좋고 연기도 참 잘하셔서 소설에 금방 몰입! 좋아요~,2018.12.20,커뮤니케이션북스
3423,q고냥고p,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원배우님 팬인데 이렇게 예지원배우님이 직접 읽은 소설을 들으니 훨씬 더 감정이입이 되고 재미있네요. 단순한 낭독이 아니라 캐릭터 하나하나를 이해하시고 연기를 하시는 것 같아요. 겨울에 귤까먹으며 들으면 좋을것 같아요!,2018.12.20,커뮤니케이션북스
3424,NapoIi,100,예지원이 읽는 정비석의 성황당,예지원,정비석,듣기 좋아요~,2018.12.20,커뮤니케이션북스
3425,야동순재,100,예지원이 읽는 정비석의 성황당,예지원,정비석,따뜻합니다,2018.12.20,커뮤니케이션북스
3426,hahatree,100,예지원이 읽는 정비석의 성황당,예지원,정비석,긍정적인 에너지를 가진 예지원님의 목소리 연기 멋지네요~♡,2018.12.20,커뮤니케이션북스
3427,피리부는아이,100,예지원이 읽는 정비석의 성황당,예지원,정비석,배우 예지원이 들려주는 <성황당> 기대됩니다.^^,2018.12.20,커뮤니케이션북스
3428,최지은이,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원씨 목소리 정말 매력적이네요,2018.12.20,커뮤니케이션북스
3429,skymu,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋아 좋아 좋아,2018.12.20,커뮤니케이션북스
3430,나리냥,100,예지원이 읽는 정비석의 성황당,예지원,정비석,너무 좋아요,2018.12.20,커뮤니케이션북스
3431,뽠따찌쓰따,100,예지원이 읽는 정비석의 성황당,예지원,정비석,너무 좋아요,2018.12.20,커뮤니케이션북스
3432,후라이드밥,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋아요,2018.12.20,커뮤니케이션북스
3433,eg9713,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋아요...,2018.12.19,커뮤니케이션북스
3434,3C매니아,100,예지원이 읽는 정비석의 성황당,예지원,정비석,예지원 목소리 넘 매력적~^^,2018.12.19,커뮤니케이션북스
3435,freely12,100,예지원이 읽는 정비석의 성황당,예지원,정비석,좋습니다~,2018.12.19,커뮤니케이션북스
3436,최욱다이어트언제할래,100,예지원이 읽는 정비석의 성황당,예지원,정비석,"예지원씨 목소리로 듣고 싶은데 3천원,7백원 결제가 있던데 뭐가 다른건지 궁금합니다!!!",2018.12.19,커뮤니케이션북스
3437,ljhljh,100,안재욱이 읽는 유항림의 마권,안재욱,유항림,"재욱이형님 목소리를 이렇게 듣게되네요 ^^
너무 행복합니다",2018.12.20,커뮤니케이션북스
3438,mamag2001,100,송승환이 읽는 이상의 날개,송승환,이상,,2019.01.07,커뮤니케이션북스
3439,눈에는 이,60,송승환이 읽는 이상의 날개,송승환,이상,젛아요,2019.01.05,커뮤니케이션북스
3440,rfjms,100,송승환이 읽는 이상의 날개,송승환,이상,아주 좋아요,2019.01.03,커뮤니케이션북스
3441,궤물,100,송승환이 읽는 이상의 날개,송승환,이상,와우...,2019.01.02,커뮤니케이션북스
3442,kleed7,20,송승환이 읽는 이상의 날개,송승환,이상,구입하고파요,2018.12.25,커뮤니케이션북스
3443,uahbxksnbz,100,이희준이 읽는 김유정의 동백꽃,이희준,김유정,목소리가 좋아요! 잘들었습니다.,2019.04.11,커뮤니케이션북스
3444,빌어먹을,100,이희준이 읽는 김유정의 동백꽃,이희준,김유정,오 재밌다. 낭독 찰지다. 더 더 해주세요,2019.02.05,커뮤니케이션북스
3445,사랑했지만,60,이희준이 읽는 김유정의 동백꽃,이희준,김유정,굿잡,2019.02.01,커뮤니케이션북스
3446,궤물,100,이희준이 읽는 김유정의 동백꽃,이희준,김유정,최고!,2018.12.20,커뮤니케이션북스
3447,키리투투,20,이희준이 읽는 김유정의 동백꽃,이희준,김유정,너무비쌈,2018.12.06,커뮤니케이션북스
3448,Hey부처핸썸,100,이희준이 읽는 김유정의 동백꽃,이희준,김유정,"동백꽃이 이렇게 짧았나요? 더 듣고 싶은데ㅜ
이희준씨 대사나 감정이 너무 좋네요 동백꽃과 찰떡입니다^^",2018.12.02,커뮤니케이션북스
3449,컴북스오디오북,100,김영민이 읽는 현경준의 탁류,김영민,현경준,컴북스오디오북입니다. 김영민 배우가 읽은 이 작품은 일제시대 검열로 삭제된 부분이 있는데 진동음으로 처리했어요. 오류가 아니니 감상에 참고하시기 바랍니다.,2018.12.06,커뮤니케이션북스
3450,rphmario,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,너무 좋아요,2019.01.01,커뮤니케이션북스
3451,넘예쁜걸,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,추억소환굿,2018.12.31,커뮤니케이션북스
3452,pakpak,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,참 좋네요,2018.12.31,커뮤니케이션북스
3453,imjr,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,정말 연기도 잘하셔서 생동감이 느껴집니다. 특히 목소리가 좋으세요..,2018.12.31,커뮤니케이션북스
3454,기쁘미사랑,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,넘. 좋아요 강추 합니다,2018.12.31,커뮤니케이션북스
3455,아이쿠야아아,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,우와 추억이 새록새록 돋아나는 느낌이에요,2018.12.31,커뮤니케이션북스
3456,레드퀸,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,읽는 사람이 누구냐에 따라 이렇게 다른느낌이네요,2018.12.31,커뮤니케이션북스
3457,의성마늘,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리 좋고 연기도 좋습니다,2018.12.31,커뮤니케이션북스
3458,마음마을,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리 넘 좋아요. 연기도 최고... 넘넘 좋아요. 이거 혼자 하는거 맞아요?,2018.12.31,커뮤니케이션북스
3459,똥글맹이훈,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,ㅊㅋ,2018.12.31,커뮤니케이션북스
3460,시뮬라리용,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리가 좋으시고 예전 책으로 읽었던 감동이 다시 살아나는듯합니다,2018.12.31,커뮤니케이션북스
3461,영웅의귀환,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리가 좋네요,2018.12.31,커뮤니케이션북스
3462,헤이마리,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,편안한 목소리 좋아요~,2018.12.31,커뮤니케이션북스
3463,이건아픔,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오디오 하나로 집중하고 들을수있어서 좋았습니다.,2018.12.31,커뮤니케이션북스
3464,빨꽁,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,딕션이 좋아서 집중할 수 있었습니다,2018.12.31,커뮤니케이션북스
3465,도탈미고님,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리가 좋으시네요,2018.12.31,커뮤니케이션북스
3466,꽃근,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,너무 좋아요~~ 책으로 점점 빠져들어가요!!,2018.12.31,커뮤니케이션북스
3467,자애롭게,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,정말 좋아요~^^,2018.12.31,커뮤니케이션북스
3468,크리스나인,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,응원합니다~,2018.12.31,커뮤니케이션북스
3469,찰리찰리,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,듣는것만으로도 몰입감 최고!!!,2018.12.31,커뮤니케이션북스
3470,물티슈0421,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,원래부터 좋아하던 책을 이렇게 들으니 색다르네요,2018.12.31,커뮤니케이션북스
3471,hull,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,흐응..,2018.12.31,커뮤니케이션북스
3472,팟캐중독,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,진짜 옥희 목소리에 연기가 일품이군요!,2018.12.31,커뮤니케이션북스
3473,flare,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,좋습니다,2018.12.31,커뮤니케이션북스
3474,홀로세움,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,잘 들었습니다. 재밌네요,2018.12.31,커뮤니케이션북스
3475,미리내꿈,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,쏙쏙 귀에 들어와요^^,2018.12.31,커뮤니케이션북스
3476,정신체리,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,역시 배우분들은 목소리 연기까지!!!,2018.12.31,커뮤니케이션북스
3477,부산명지다락마을,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,좋아요 라디오듣는 느낌이네요,2018.12.31,커뮤니케이션북스
3478,문빠라네,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,와  듣느데   옛생각때문에  소름이,2018.12.31,커뮤니케이션북스
3479,아론앰지,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오랜만에 봣는데 재밌네요,2018.12.31,커뮤니케이션북스
3480,와따뚜잉,40,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,아저씨,2018.12.31,커뮤니케이션북스
3481,달봉이마누라,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,"듣기 좋아요.
명작중에 명작ᆢ",2018.12.31,커뮤니케이션북스
3482,netdwarf,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,명작!,2018.12.31,커뮤니케이션북스
3483,히카링룽,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오디오북은 처음들어보는데 편안하고 듣기 좋았어요!,2018.12.31,커뮤니케이션북스
3484,마짱,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,명작중에 명작입니다,2018.12.31,커뮤니케이션북스
3485,돌짱돌,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오디오북은 처음인데 듣기 좋습니다,2018.12.31,커뮤니케이션북스
3486,토오토,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,감사하게 잘듣고있습니다,2018.12.31,커뮤니케이션북스
3487,정오복이,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리 너무나 좋습니다,2018.12.31,커뮤니케이션북스
3488,열과성을다해두번,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,감사합니다.,2018.12.31,커뮤니케이션북스
3489,호욍,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,굿이네요,2018.12.31,커뮤니케이션북스
3490,얼음소다,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,너무 좋습니다 들을때 편안하고 계속 듣고 싶은 목소리네요,2018.12.31,커뮤니케이션북스
3491,신중하고겸손하게,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,처음알게되신분이신데 목소리가 좋고 편안하내요 좋아요,2018.12.30,커뮤니케이션북스
3492,미코노스,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,발음이 참 좋고 목소리 좋아요,2018.12.29,커뮤니케이션북스
3493,요금할인xe,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,집중도 잘 되고 너무 좋습니다,2018.12.27,커뮤니케이션북스
3494,eunnicho,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,"너무 좋아하는 소설이에요, 목소리도 너무 좋으시네요. 감사합니다.",2018.12.26,커뮤니케이션북스
3495,숑가니가니,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,그 당시 남편없이 혼자 살아가는 과부에 대한 사회적 인식이 어떠한지 그 분위기 속에서 자기 감정까지 철저히 통제해야하는 여인의 안타까움이 이지혜배우님의 음성으로 고스란히 전해집니다.,2018.12.26,커뮤니케이션북스
3496,jinoyunu,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,이지혜 배우님 목소리가 정말 좋으시네요,2018.12.26,커뮤니케이션북스
3497,mir138,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,좋네요,2018.12.25,커뮤니케이션북스
3498,에고고,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,좋아요,2018.12.25,커뮤니케이션북스
3499,신조이,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,역시 연극배우답게 잘 읽어주셔서 쏙 빨려듭니다^^,2018.12.24,커뮤니케이션북스
3500,Colmar,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오디오북은 처음들어보는데 이래서 오디오북듣는구나 싶네요 눈감고 들으니 집중도잘되고 배우분 낭독도 실감납니다,2018.12.24,커뮤니케이션북스
3501,시지프스7,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리가 마음을 편하게해서 눈을 감고 들으니 더 내용에 집중할 수 있어서 좋습니다,2018.12.24,커뮤니케이션북스
3502,복숭앙,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,"거슬림 없이 귀에 쏙 들어와요.
잠 안올 때 듣기에 좋겠어요",2018.12.22,커뮤니케이션북스
3503,이큰이,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,배우가 아니고 성우인줄 알았습니다. 이런게 낭독이지요. 잘 들었습니다.,2018.12.22,커뮤니케이션북스
3504,스댕그릇,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,잘듣겠습니다,2018.12.21,커뮤니케이션북스
3505,옥탑방뚱땡이,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오디오북이라는게 티비와는 다른 오묘한맛이 있네요,2018.12.21,커뮤니케이션북스
3506,완두콩나무,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리 듣고 반했어요 듣는 책도 좋습니다~~,2018.12.21,커뮤니케이션북스
3507,hahakc,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,참 좋아요.,2018.12.20,커뮤니케이션북스
3508,비바성,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,"예전에 읽었던 책을 배우들의 감정과 목소리로 들으니 좋아요~
[이지혜 배우님] 목소리가 정말 좋네요^-^",2018.12.20,커뮤니케이션북스
3509,수선지맘,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,정말 대박이라고밖에 못하겠네요 전 듣고 이지혜배우님을 찾아보고 알게되었어요 완전 팬이되어버렸어요 나오신 작품 다 찾아서 봐야겠어요 목소리만으로도 세주인공의 감정이 다 느껴집니다 빨강머리앤 오디오북도 있다는데 그것부터 들으러 갑니다 정말 최고세요,2018.12.20,커뮤니케이션북스
3510,일월지애,60,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,역쉬 옛날 생각,2018.12.20,커뮤니케이션북스
3511,숨쉬듯가볍게지대넚얕,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리 좋아요^^,2018.12.20,커뮤니케이션북스
3512,황금두꺼비,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,난 순수남  ㅎㅎ...,2018.12.20,커뮤니케이션북스
3513,벽지니맘,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,목소리 넘 좋아요~~^^,2018.12.20,커뮤니케이션북스
3514,LunTa,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,명작이죠,2018.12.20,커뮤니케이션북스
3515,최강소방관,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,크 너무 재밌게 들었습니다 ^^,2018.12.20,커뮤니케이션북스
3516,춘하추동7652,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,^^,2018.12.20,커뮤니케이션북스
3517,우수에찬선수,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,재미있어요,2018.12.20,커뮤니케이션북스
3518,포카리정연,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,오래전 읽은 소설을 오디오로 들을수 있어서 좋아요,2018.12.20,커뮤니케이션북스
3519,홍아찌,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,아이들에게 들려주면 좋아요,2018.12.20,커뮤니케이션북스
3520,현아아빠,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,재미있네요,2018.12.20,커뮤니케이션북스
3521,푸른하늘의기상,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,재밌어요!,2018.12.20,커뮤니케이션북스
3522,으뜸이,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,이지혜배우님 [빨간머리앤] 오디오북도 듣고 팬되었는데 [사랑방손님과 어머니]도 정말 멋지게 소화하시네요. 목소리가 보물이신 것 같아요. 편안하게 잘들었습니다.,2018.12.19,커뮤니케이션북스
3523,궤물,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,이건 진짜 대박이라고밖엔...,2018.12.19,커뮤니케이션북스
3524,이십세기소년,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,최고!!,2018.12.19,커뮤니케이션북스
3525,하얀별님요,80,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,정말 알차고 좋아요~ :),2018.12.17,커뮤니케이션북스
3526,디오티마kr,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,옥희 자체,2018.11.14,커뮤니케이션북스
3527,페북루나,100,이지혜가 읽는 주요섭의 사랑손님과 어머니,이지혜,주요섭,^^,2018.11.13,커뮤니케이션북스
3528,사라스바티J,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,"강부자배우님, 정말 감동적으로 잘 표현하시네요 역시 명장!",2019.01.19,커뮤니케이션북스
3529,pakpak,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,역시 좋네요,2018.12.31,커뮤니케이션북스
3530,히가시아,60,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,편안함이있는 목소리,2018.12.31,커뮤니케이션북스
3531,help119,60,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리가 좋네요~,2018.12.31,커뮤니케이션북스
3532,이지수,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,배우이시기도 하지만 목소리도 정말 좋으세요. 정말 잘 들었습니다!!!,2018.12.31,커뮤니케이션북스
